,aid,noc
17659,13163,ESP
17660,13164,ESP
17661,12016,YUG
17662,12017,YUG
17663,13165,USA
17664,13166,USA
17665,13167,BEL
17666,13168,BEL
17667,13169,CAN
17668,13170,CAN
17669,13171,ROU
17670,13172,ROU
17671,13173,NED
17672,13174,NED
17673,13175,AUS
17674,13176,AUS
17675,13177,AUS
17676,13178,AUS
17677,13179,AUS
17678,13180,AUS
17679,13181,AUS
17680,13182,AUS
17681,13183,AUS
17682,13184,CAN
17683,13185,CAN
17684,13186,CAN
17685,13187,CAN
17686,13188,CAN
17687,13189,CAN
17688,13190,CAN
17689,13191,CAN
17690,13192,CAN
17691,13193,USA
17692,13194,USA
17693,13195,USA
17694,13196,USA
17695,13197,USA
17696,13198,USA
17697,13199,USA
17698,13200,USA
17699,13201,USA
17700,13202,NED
17701,13173,NED
17702,13174,NED
17703,13203,NED
17704,13204,NED
17705,13205,NED
17706,13206,NED
17707,13207,NED
17708,13208,NED
17709,13209,USA
17710,13210,USA
17711,13211,USA
17712,11007,USA
17713,13212,USA
17714,13213,USA
17715,13214,USA
17716,13215,USA
17717,13216,USA
17718,13217,ROU
17719,13218,ROU
17720,13219,ROU
17721,13220,ROU
17722,13221,ROU
17723,13222,ROU
17724,13223,ROU
17725,13224,ROU
17726,13225,ROU
17727,13226,DEN
17728,13227,DEN
17729,13228,DEN
17730,13229,DEN
17731,13230,NZL
17732,13231,NZL
17733,13232,NZL
17734,13233,NZL
17735,13234,USA
17736,13235,USA
17737,13236,USA
17738,13237,USA
17739,13238,NZL
17740,13239,NZL
17741,13240,NZL
17742,13241,NZL
17743,13242,NZL
17744,13243,GBR
17745,12071,GBR
17746,13244,GBR
17747,13245,GBR
17748,13246,GBR
17749,13247,USA
17750,13248,USA
17751,13249,USA
17752,13250,USA
17753,13251,USA
17754,13252,AUS
17755,13253,AUS
17756,13254,AUS
17757,13255,AUS
17758,13256,AUS
17759,13257,ROU
17760,12018,ROU
17761,13221,ROU
17762,13258,ROU
17763,13259,ROU
17764,13260,CAN
17765,13261,CAN
17766,13262,CAN
17767,13263,CAN
17768,13264,CAN
17769,13265,FRG
17770,13266,FRG
17771,13267,ROU
17772,12055,ROU
17773,13268,CAN
17774,13269,CAN
17775,13270,USA
17776,13271,USA
17777,13272,USA
17778,13273,ITA
17779,13274,ITA
17780,13275,ITA
17781,13276,ROU
17782,13277,ROU
17783,13278,ROU
17784,13279,DEN
17785,13280,DEN
17786,13281,DEN
17787,13282,DEN
17788,13283,DEN
17789,13284,ROU
17790,13285,ROU
17791,13286,ROU
17792,13287,ROU
17793,13288,ROU
17794,13289,USA
17795,11113,USA
17796,13290,USA
17797,13291,USA
17798,13292,USA
17799,13293,CAN
17800,13294,CAN
17801,13295,CAN
17802,13296,CAN
17803,13297,FRG
17804,13298,FRG
17805,13299,FRG
17806,13300,FRG
17807,13301,AUS
17808,13302,AUS
17809,13303,AUS
17810,13304,AUS
17811,13305,CAN
17812,11109,FIN
17813,11110,FRG
17814,13306,BEL
17815,12019,ROU
17816,13307,USA
17817,13308,FRA
17818,13309,FRA
17819,13310,ESP
17820,13311,ESP
17821,13312,USA
17822,13313,USA
17823,13314,NZL
17824,13315,NED
17825,13316,USA
17826,13317,CAN
17827,7992,CAN
17828,13318,CAN
17829,13319,USA
17830,13320,USA
17831,13321,USA
17832,13322,BRA
17833,13323,BRA
17834,13324,BRA
17835,13325,GBR
17836,13326,GBR
17837,13327,USA
17838,13328,USA
17839,13329,CAN
17840,13330,CAN
17841,13331,CAN
17842,13332,NZL
17843,13333,USA
17844,13334,AUS
17845,13335,AUS
17846,13336,NZL
17847,13337,NZL
17848,13338,USA
17849,13339,USA
17850,12164,ITA
17851,12165,ITA
17852,13340,USA
17853,13341,USA
17854,13342,FRG
17855,13343,FRG
17856,13344,CHN
17857,13345,USA
17858,13346,ITA
17859,13347,GBR
17860,13348,FRA
17861,13349,AUT
17862,13350,AUS
17863,13351,CAN
17864,13352,USA
17865,13353,FIN
17866,13354,JPN
17867,12169,ROU
17868,13355,CHN
17869,13356,CHN
17870,10179,SWE
17871,13357,USA
17872,13344,CHN
17873,13358,FRG
17874,13359,GBR
17875,13360,GBR
17876,13361,SUI
17877,13362,GBR
17878,13363,USA
17879,13364,FRA
17880,13365,CHN
17881,13366,CHN
17882,10188,COL
17883,13367,ITA
17884,13368,USA
17885,13369,DEN
17886,13370,USA
17887,12182,ITA
17888,13371,PER
17889,13372,ITA
17890,13373,ITA
17891,13374,ITA
17892,13375,ITA
17893,13376,ITA
17894,13377,ITA
17895,13378,ITA
17896,13379,ITA
17897,13380,ITA
17898,13381,ITA
17899,13382,ITA
17900,13383,ITA
17901,13384,USA
17902,13385,USA
17903,13386,USA
17904,13387,USA
17905,13388,USA
17906,13389,USA
17907,13390,USA
17908,13391,USA
17909,13392,USA
17910,13393,USA
17911,13394,USA
17912,13395,USA
17913,13396,BRA
17914,13397,BRA
17915,13398,BRA
17916,13399,BRA
17917,13400,BRA
17918,13401,BRA
17919,13402,BRA
17920,13403,BRA
17921,13404,BRA
17922,13405,BRA
17923,13406,BRA
17924,13407,BRA
17925,13408,JPN
17926,13409,JPN
17927,13410,JPN
17928,13411,JPN
17929,13412,JPN
17930,13413,JPN
17931,13414,JPN
17932,13415,JPN
17933,13416,JPN
17934,13417,JPN
17935,13418,JPN
17936,13419,JPN
17937,13420,CHN
17938,13421,CHN
17939,13422,CHN
17940,13423,CHN
17941,13424,CHN
17942,13425,CHN
17943,13426,CHN
17944,13427,CHN
17945,13428,CHN
17946,13429,CHN
17947,13430,CHN
17948,13431,CHN
17949,13432,USA
17950,13433,USA
17951,13434,USA
17952,13435,USA
17953,13436,USA
17954,13437,USA
17955,13438,USA
17956,13439,USA
17957,13440,USA
17958,13441,USA
17959,13442,USA
17960,13443,USA
17961,13444,JPN
17962,13445,CHN
17963,13446,CHN
17964,13447,JPN
17965,13448,CHN
17966,13449,CHN
17967,13450,FRG
17968,13451,AUS
17969,13452,USA
17970,13453,USA
17971,13454,ITA
17972,13455,ROU
17973,13456,TPE
17974,13457,CHN
17975,13458,ROU
17976,13459,FIN
17977,13460,CHN
17978,13461,ROU
17979,13462,ROU
17980,13463,FRG
17981,13464,CAN
17982,13465,JPN
17983,13466,ROU
17984,13467,AUS
17985,13468,GBR
17986,13469,ROU
17987,13470,ROU
17988,13471,FIN
17989,13472,FRG
17990,13473,ROU
17991,13474,KOR
17992,13475,USA
17993,13476,JPN
17994,13477,TUR
17995,13478,USA
17996,13479,CAN
17997,11254,JPN
17998,13480,YUG
17999,13481,KOR
18000,13482,KOR
18001,13483,JPN
18002,13484,USA
18003,13485,KOR
18004,13486,USA
18005,13487,JPN
18006,13488,FIN
18007,13489,KOR
18008,13490,USA
18009,12287,YUG
18010,13491,USA
18011,13492,FRG
18012,13493,CAN
18013,13494,USA
18014,13495,JPN
18015,13496,GBR
18016,13497,USA
18017,13498,JPN
18018,13499,ROU
18019,13500,USA
18020,13501,SYR
18021,13502,JPN
18022,13503,ITA
18023,13504,FRG
18024,10289,ROU
18025,13505,USA
18026,13506,YUG
18027,13507,KOR
18028,13508,JPN
18029,13509,MEX
18030,13510,GRE
18031,13511,FRG
18032,13512,JPN
18033,13513,SUI
18034,13514,KOR
18035,13515,SWE
18036,13516,USA
18037,13517,YUG
18038,13518,FIN
18039,11283,ROU
18040,13519,FIN
18041,13520,SWE
18042,13521,SWE
18043,13522,ROU
18044,13523,GRE
18045,13524,SWE
18046,13525,USA
18047,13526,ROU
18048,13527,YUG
18049,12325,ROU
18050,13528,USA
18051,13529,MEX
18052,10311,USA
18053,13530,CHN
18054,12330,USA
18055,13531,CHN
18056,12332,USA
18057,13532,CHN
18058,10311,USA
18059,12334,CHN
18060,12337,USA
18061,13533,CHN
18062,13534,CHN
18063,13535,URS
18064,13536,JPN
18065,13537,USA
18066,13538,GDR
18067,13539,GDR
18068,13540,HUN
18069,13541,URS
18070,13542,GBR
18071,13543,HUN
18072,13544,GDR
18073,13545,BUL
18074,13546,BUL
18075,13547,GBR
18076,13548,SUR
18077,12393,USA
18078,13549,CHN
18079,13539,GDR
18080,13550,GDR
18081,13551,FRA
18082,12393,USA
18083,13552,USA
18084,13553,FRA
18085,13539,GDR
18086,13554,CHN
18087,13555,GDR
18088,11326,URS
18089,12360,FRG
18090,13556,NZL
18091,13535,URS
18092,13557,GDR
18093,13538,GDR
18094,13540,HUN
18095,13558,GDR
18096,13559,ESP
18097,13560,HUN
18098,13561,GBR
18099,13546,BUL
18100,13544,GDR
18101,13562,CHN
18102,13563,NZL
18103,12350,FRG
18104,13564,DEN
18105,12353,USA
18106,13565,GDR
18107,13550,GDR
18108,12393,USA
18109,13566,AUS
18110,13567,SWE
18111,13568,GDR
18112,13569,GDR
18113,13570,CRC
18114,13571,URS
18115,13572,HUN
18116,13573,GDR
18117,13574,ROU
18118,13575,GDR
18119,13576,URS
18120,13577,POL
18121,13555,GDR
18122,13566,AUS
18123,13578,GDR
18124,13579,USA
18125,13569,GDR
18126,13580,ITA
18127,13572,HUN
18128,13581,USA
18129,13575,GDR
18130,13579,USA
18131,13574,ROU
18132,13582,GDR
18133,13583,GDR
18134,13584,GDR
18135,13585,GDR
18136,12393,USA
18137,13586,USA
18138,13552,USA
18139,13587,USA
18140,13588,URS
18141,13589,URS
18142,13590,URS
18143,13591,URS
18144,13592,USA
18145,12400,USA
18146,13593,USA
18147,12377,USA
18148,13575,GDR
18149,13594,GDR
18150,13539,GDR
18151,13568,GDR
18152,13595,NED
18153,13596,NED
18154,13597,NED
18155,11351,NED
18156,13535,URS
18157,13590,URS
18158,13541,URS
18159,13571,URS
18160,13537,USA
18161,12393,USA
18162,13552,USA
18163,13598,USA
18164,12345,CAN
18165,12403,CAN
18166,12404,CAN
18167,13599,CAN
18168,13600,CAN
18169,13601,CAN
18170,13602,CAN
18171,13603,CAN
18172,13544,GDR
18173,13594,GDR
18174,13539,GDR
18175,13550,GDR
18176,13604,USA
18177,13605,USA
18178,13606,USA
18179,12353,USA
18180,12343,USA
18181,12400,USA
18182,12377,USA
18183,12375,FRG
18184,12350,FRG
18185,13607,FRG
18186,13608,FRG
18187,12393,USA
18188,13609,USA
18189,13586,USA
18190,13610,USA
18191,13555,GDR
18192,13582,GDR
18193,13611,GDR
18194,13585,GDR
18195,13590,URS
18196,12393,USA
18197,13587,USA
18198,13594,GDR
18199,10361,USA
18200,13539,GDR
18201,13612,CHN
18202,13613,AUS
18203,13579,USA
18204,13614,GDR
18205,13615,JPN
18206,13616,JPN
18207,13617,CAN
18208,12425,CAN
18209,13618,USA
18210,13619,USA
18211,13615,JPN
18212,12425,CAN
18213,12422,USA
18214,13620,URS
18215,13621,URS
18216,13622,URS
18217,11384,URS
18218,11385,URS
18219,13623,URS
18220,11386,URS
18221,13624,URS
18222,13625,URS
18223,11387,URS
18224,13626,URS
18225,11390,URS
18226,13627,URS
18227,12439,YUG
18228,13628,YUG
18229,12440,YUG
18230,12441,YUG
18231,13629,YUG
18232,12442,YUG
18233,12443,YUG
18234,12444,YUG
18235,13630,YUG
18236,13631,YUG
18237,13632,YUG
18238,13633,YUG
18239,13634,YUG
18240,13635,USA
18241,13636,USA
18242,12450,USA
18243,13637,USA
18244,12451,USA
18245,13638,USA
18246,13639,USA
18247,13640,USA
18248,13641,USA
18249,13642,USA
18250,12455,USA
18251,12456,USA
18252,12460,USA
18253,13643,URS
18254,13644,USA
18255,13645,KOR
18256,13646,KOR
18257,13647,KOR
18258,13648,KOR
18259,13649,GBR
18260,13650,GBR
18261,13651,GBR
18262,13652,KOR
18263,13653,KOR
18264,13645,KOR
18265,13644,USA
18266,12462,USA
18267,10411,USA
18268,13654,USA
18269,13655,USA
18270,13656,USA
18271,13647,KOR
18272,13648,KOR
18273,13646,KOR
18274,13657,INA
18275,13658,INA
18276,13659,INA
18277,13660,KEN
18278,13661,MAR
18279,13662,ITA
18280,13663,URS
18281,13664,URS
18282,13665,GBR
18283,12509,USA
18284,12470,USA
18285,13666,GBR
18286,13667,GDR
18287,12489,USA
18288,12472,USA
18289,13668,FRG
18290,13669,BUL
18291,13670,GDR
18292,13671,USA
18293,12479,USA
18294,13672,GBR
18295,13673,GDR
18296,13674,KEN
18297,13675,GBR
18298,13676,URS
18299,13677,ROU
18300,13678,URS
18301,13679,BRA
18302,13680,USA
18303,12470,USA
18304,13667,GDR
18305,12489,USA
18306,13681,JAM
18307,11426,ITA
18308,13682,TCH
18309,13683,GDR
18310,13684,GBR
18311,13676,URS
18312,13677,ROU
18313,13685,GBR
18314,13686,KEN
18315,13687,KEN
18316,13688,USA
18317,13689,USA
18318,13690,USA
18319,13691,URS
18320,13692,URS
18321,13693,GDR
18322,10443,USA
18323,13694,USA
18324,13695,SEN
18325,13696,GDR
18326,13697,AUS
18327,13698,URS
18328,13699,FRA
18329,13700,FRA
18330,13701,FRA
18331,13702,FRA
18332,13703,URS
18333,13704,URS
18334,11442,URS
18335,13705,URS
18336,13706,GBR
18337,13666,GBR
18338,13707,GBR
18339,13708,GBR
18340,11413,URS
18341,13709,URS
18342,13710,URS
18343,13711,URS
18344,12472,USA
18345,12473,USA
18346,13712,USA
18347,12489,USA
18348,11412,GDR
18349,13713,GDR
18350,13714,GDR
18351,10458,GDR
18352,13715,FRG
18353,13716,FRG
18354,13717,FRG
18355,13718,FRG
18356,13688,USA
18357,13689,USA
18358,13690,USA
18359,13719,USA
18360,13720,JAM
18361,13721,JAM
18362,13722,JAM
18363,13723,JAM
18364,13724,GDR
18365,13725,GDR
18366,13693,GDR
18367,13726,GDR
18368,13692,URS
18369,13698,URS
18370,13691,URS
18371,13727,URS
18372,12488,USA
18373,13728,USA
18374,12489,USA
18375,13729,USA
18376,13730,GDR
18377,13731,KEN
18378,13732,FRG
18379,11473,GDR
18380,13733,URS
18381,13683,GDR
18382,12539,MAR
18383,13734,KEN
18384,12544,BRA
18385,12546,USA
18386,13735,GDR
18387,13736,GDR
18388,13737,CAN
18389,13738,GDR
18390,13739,GDR
18391,12549,FRG
18392,13740,GDR
18393,13741,URS
18394,13742,BUL
18395,13743,GDR
18396,13744,GDR
18397,11485,URS
18398,11486,URS
18399,10494,URS
18400,13745,GDR
18401,12558,USA
18402,13746,GDR
18403,13747,URS
18404,12561,SWE
18405,13748,URS
18406,13749,USA
18407,13750,URS
18408,13751,USA
18409,13752,BUL
18410,13753,FIN
18411,13754,FIN
18412,13755,TCH
18413,13756,GDR
18414,13757,GDR
18415,12566,GBR
18416,13758,USA
18417,12470,USA
18418,13759,USA
18419,13760,URS
18420,12558,USA
18421,13667,GDR
18422,13761,DJI
18423,13762,ITA
18424,13763,KEN
18425,13764,GDR
18426,12576,POR
18427,13765,AUS
18428,13766,URS
18429,13767,URS
18430,13768,URS
18431,13769,SUI
18432,13770,GDR
18433,13771,USA
18434,13772,CHN
18435,13773,URS
18436,13774,GDR
18437,13775,URS
18438,13776,BUL
18439,13777,URS
18440,13778,USA
18441,13779,USA
18442,13780,USA
18443,13781,USA
18444,13782,USA
18445,13783,USA
18446,13784,USA
18447,13785,USA
18448,13786,USA
18449,13787,USA
18450,13788,USA
18451,13789,USA
18452,11515,URS
18453,13790,URS
18454,13791,URS
18455,13792,URS
18456,13793,URS
18457,13794,URS
18458,13795,URS
18459,13796,URS
18460,13797,URS
18461,11520,URS
18462,13798,URS
18463,13799,URS
18464,13800,YUG
18465,13801,YUG
18466,13802,YUG
18467,13803,YUG
18468,13804,YUG
18469,13805,YUG
18470,13806,YUG
18471,12595,YUG
18472,13807,YUG
18473,13808,YUG
18474,13809,YUG
18475,13810,YUG
18476,13811,URS
18477,13812,URS
18478,13813,URS
18479,13814,URS
18480,13815,URS
18481,13816,URS
18482,13817,URS
18483,13818,URS
18484,13819,URS
18485,13820,URS
18486,13821,URS
18487,13822,URS
18488,13823,USA
18489,13824,USA
18490,13825,USA
18491,12637,USA
18492,12638,USA
18493,13826,USA
18494,13827,USA
18495,13828,USA
18496,13829,USA
18497,13830,USA
18498,13831,USA
18499,13832,USA
18500,13833,YUG
18501,13834,YUG
18502,13835,YUG
18503,13836,YUG
18504,13837,YUG
18505,13838,YUG
18506,13839,YUG
18507,13840,YUG
18508,13841,YUG
18509,13842,YUG
18510,13843,YUG
18511,13844,YUG
18512,13845,HUN
18513,13846,PHI
18514,13847,BUL
18515,13848,USA
18516,13849,URS
18517,13850,POL
18518,13851,CAN
18519,13852,USA
18520,13853,MEX
18521,13854,URS
18522,13855,KOR
18523,13856,GDR
18524,13857,COL
18525,13858,THA
18526,13859,USA
18527,13860,BUL
18528,13861,MAR
18529,13862,KOR
18530,13863,ITA
18531,13864,ROU
18532,13865,USA
18533,13866,MGL
18534,13867,GDR
18535,13868,SWE
18536,13869,FRG
18537,13870,SWE
18538,13871,URS
18539,13872,AUS
18540,13873,POL
18541,13874,USA
18542,13875,KEN
18543,13876,FRA
18544,13877,CAN
18545,13878,GBR
18546,13879,KOR
18547,13880,USA
18548,13881,KEN
18549,13882,PAK
18550,13883,GDR
18551,13884,CAN
18552,13885,POL
18553,13886,YUG
18554,13887,USA
18555,13888,URS
18556,13889,POL
18557,12704,NED
18558,13890,USA
18559,13891,KOR
18560,13892,BUL
18561,13893,URS
18562,13894,GDR
18563,13895,BUL
18564,11597,GDR
18565,13896,URS
18566,13897,POL
18567,13898,POL
18568,13899,URS
18569,13900,URS
18570,11597,GDR
18571,13901,GDR
18572,13902,FRA
18573,13903,FRA
18574,13899,URS
18575,13900,URS
18576,13897,POL
18577,13898,POL
18578,13904,GDR
18579,12716,USA
18580,13905,AUS
18581,12730,NZL
18582,13906,HUN
18583,13907,GDR
18584,13908,POL
18585,13909,BUL
18586,11610,GDR
18587,13910,AUS
18588,13911,AUS
18589,12716,USA
18590,13912,USA
18591,12720,NZL
18592,12730,NZL
18593,13913,HUN
18594,13914,HUN
18595,12720,NZL
18596,12730,NZL
18597,13915,URS
18598,13916,URS
18599,13917,NED
18600,12722,NED
18601,11610,GDR
18602,13918,GDR
18603,13909,BUL
18604,13919,BUL
18605,13920,GDR
18606,13921,GDR
18607,13907,GDR
18608,13904,GDR
18609,13913,HUN
18610,13914,HUN
18611,13906,HUN
18612,13922,HUN
18613,13915,URS
18614,13923,URS
18615,13924,URS
18616,13916,URS
18617,13909,BUL
18618,13925,BUL
18619,13919,BUL
18620,13926,BUL
18621,11610,GDR
18622,13918,GDR
18623,13927,GDR
18624,13928,GDR
18625,13929,HUN
18626,13930,HUN
18627,13931,HUN
18628,11614,HUN
18629,13932,FRG
18630,11639,GDR
18631,13933,FRG
18632,13934,URS
18633,13935,NED
18634,13936,FRG
18635,13937,SWE
18636,13938,SWE
18637,10278,SWE
18638,13939,SWE
18639,13940,GDR
18640,13941,GDR
18641,13942,GDR
18642,13943,GDR
18643,13944,POL
18644,13945,POL
18645,13946,POL
18646,13947,POL
18647,13948,FRG
18648,13949,URS
18649,13950,AUS
18650,13951,GDR
18651,13952,URS
18652,12787,AUS
18653,13953,URS
18654,13954,DEN
18655,13955,NED
18656,13956,USA
18657,13957,URS
18658,13958,GDR
18659,13959,AUS
18660,11647,GDR
18661,13960,URS
18662,13961,AUS
18663,13962,AUS
18664,13963,AUS
18665,12787,AUS
18666,13964,URS
18667,13965,URS
18668,13966,URS
18669,13952,URS
18670,13967,GDR
18671,13968,GDR
18672,13969,GDR
18673,13970,GDR
18674,10687,SUI
18675,13971,FRG
18676,13972,FRA
18677,13973,CAN
18678,8382,FRG
18679,12792,SUI
18680,13974,SUI
18681,13975,SUI
18682,13976,CAN
18683,13977,CAN
18684,13978,CAN
18685,13979,FRG
18686,13980,FRG
18687,13971,FRG
18688,10687,SUI
18689,12802,NZL
18690,12809,GBR
18691,12803,GBR
18692,13981,NZL
18693,12802,NZL
18694,13982,FRG
18695,13983,FRG
18696,12805,FRG
18697,13984,FRG
18698,9845,GBR
18699,12809,GBR
18700,13985,NZL
18701,13986,NZL
18702,12803,GBR
18703,13987,GBR
18704,13988,FRG
18705,13989,FRA
18706,13990,USA
18707,13991,FRA
18708,13992,FRA
18709,13989,FRA
18710,13993,FRA
18711,13994,FRG
18712,13995,FRG
18713,13996,FRG
18714,12817,FRG
18715,13990,USA
18716,12813,USA
18717,13997,USA
18718,13998,USA
18719,13999,URS
18720,14000,FRG
18721,11708,FRA
18722,13999,URS
18723,14001,URS
18724,14002,URS
18725,14003,URS
18726,14004,URS
18727,14005,FRA
18728,12833,FRA
18729,12834,FRA
18730,11708,FRA
18731,14006,FRA
18732,12830,FRG
18733,10721,FRG
18734,14007,FRG
18735,10711,FRG
18736,14000,FRG
18737,10723,URS
18738,12835,ITA
18739,14008,GDR
18740,12851,FRG
18741,14009,FRG
18742,14010,FRG
18743,14011,HUN
18744,14012,HUN
18745,14013,HUN
18746,14014,HUN
18747,14015,HUN
18748,14016,URS
18749,14017,URS
18750,14018,URS
18751,14019,URS
18752,10723,URS
18753,10728,FRG
18754,14020,FRG
18755,12847,FRG
18756,14021,FRG
18757,14022,FRG
18758,14023,HUN
18759,10736,HUN
18760,11735,HUN
18761,11736,HUN
18762,14024,HUN
18763,14010,FRG
18764,14009,FRG
18765,12851,FRG
18766,14025,FRG
18767,12853,FRG
18768,14026,ITA
18769,14027,ITA
18770,14028,ITA
18771,12837,ITA
18772,14029,ITA
18773,11748,ITA
18774,12860,FRA
18775,14030,POL
18776,14031,ITA
18777,12864,ITA
18778,12861,ITA
18779,11746,ITA
18780,11748,ITA
18781,14032,HUN
18782,14033,HUN
18783,11741,HUN
18784,11743,HUN
18785,14034,HUN
18786,14035,URS
18787,10753,URS
18788,14036,URS
18789,14037,URS
18790,14038,URS
18791,14039,FRG
18792,14040,FRG
18793,14041,FRG
18794,14042,FRG
18795,14043,FRG
18796,14044,FRG
18797,14045,FRG
18798,14046,FRG
18799,14047,FRG
18800,14048,FRG
18801,14049,FRG
18802,14050,FRG
18803,14051,FRG
18804,14052,FRG
18805,14053,FRG
18806,14054,FRG
18807,14055,FRG
18808,14056,FRG
18809,14057,FRG
18810,14058,FRG
18811,14059,URS
18812,14060,URS
18813,14061,URS
18814,14062,URS
18815,14063,URS
18816,14064,URS
18817,14065,URS
18818,14066,URS
18819,14067,URS
18820,14068,URS
18821,14069,URS
18822,14070,URS
18823,14071,URS
18824,14072,URS
18825,14073,URS
18826,14074,URS
18827,14075,URS
18828,14076,URS
18829,14077,URS
18830,14078,URS
18831,14079,BRA
18832,14080,BRA
18833,14081,BRA
18834,14082,BRA
18835,14083,BRA
18836,14084,BRA
18837,14085,BRA
18838,14086,BRA
18839,14087,BRA
18840,14088,BRA
18841,14089,BRA
18842,14090,BRA
18843,14091,BRA
18844,14092,BRA
18845,14093,BRA
18846,14094,BRA
18847,14095,BRA
18848,12914,BRA
18849,14096,BRA
18850,14097,BRA
18851,12919,BRA
18852,14098,USA
18853,14099,ROU
18854,14100,ROU
18855,14101,URS
18856,14102,JPN
18857,12926,CHN
18858,14103,URS
18859,14104,URS
18860,14105,BUL
18861,14100,ROU
18862,14106,URS
18863,14107,GDR
18864,14108,ROU
18865,14104,URS
18866,14109,URS
18867,14110,URS
18868,14104,URS
18869,14109,URS
18870,14106,URS
18871,14101,URS
18872,14100,ROU
18873,14111,GDR
18874,14104,URS
18875,14109,URS
18876,14110,URS
18877,14112,HUN
18878,14113,BUL
18879,14111,GDR
18880,14107,GDR
18881,14110,URS
18882,14102,JPN
18883,14114,JPN
18884,14115,JPN
18885,14116,JPN
18886,14117,JPN
18887,14118,JPN
18888,14104,URS
18889,14110,URS
18890,14119,URS
18891,14103,URS
18892,14109,URS
18893,7523,URS
18894,14107,GDR
18895,14120,GDR
18896,14121,GDR
18897,14122,GDR
18898,14111,GDR
18899,14123,GDR
18900,14124,GDR
18901,14125,GDR
18902,14126,GDR
18903,14127,GDR
18904,14128,GDR
18905,14129,GDR
18906,14130,URS
18907,14106,URS
18908,14131,URS
18909,14132,URS
18910,14101,URS
18911,14133,URS
18912,14134,ROU
18913,14135,ROU
18914,14136,ROU
18915,14099,ROU
18916,14100,ROU
18917,14137,ROU
18918,14101,URS
18919,14100,ROU
18920,14126,GDR
18921,14138,KOR
18922,12926,CHN
18923,14122,GDR
18924,14100,ROU
18925,14106,URS
18926,14099,ROU
18927,14139,URS
18928,14140,URS
18929,14141,BUL
18930,12967,YUG
18931,14142,YUG
18932,14143,YUG
18933,12972,YUG
18934,14144,YUG
18935,14145,YUG
18936,14146,YUG
18937,14147,YUG
18938,14148,YUG
18939,14149,YUG
18940,12975,YUG
18941,14150,YUG
18942,14151,YUG
18943,14152,YUG
18944,12977,YUG
18945,14153,URS
18946,14154,URS
18947,14155,URS
18948,14156,URS
18949,11849,URS
18950,14157,URS
18951,14158,URS
18952,11851,URS
18953,14159,URS
18954,14160,URS
18955,14161,URS
18956,14162,URS
18957,14163,URS
18958,14164,URS
18959,14165,KOR
18960,14166,KOR
18961,14167,KOR
18962,14168,KOR
18963,14169,KOR
18964,14170,KOR
18965,14171,KOR
18966,14172,KOR
18967,14173,KOR
18968,14174,KOR
18969,14175,KOR
18970,14176,KOR
18971,14177,KOR
18972,14178,URS
18973,14179,URS
18974,14180,URS
18975,14181,URS
18976,14182,URS
18977,10875,URS
18978,14183,URS
18979,14184,URS
18980,14185,URS
18981,14186,URS
18982,14187,URS
18983,14188,URS
18984,14189,URS
18985,14190,URS
18986,10883,URS
18987,14191,KOR
18988,13020,KOR
18989,14192,KOR
18990,13021,KOR
18991,13022,KOR
18992,14193,KOR
18993,14194,KOR
18994,14195,KOR
18995,13026,KOR
18996,14196,KOR
18997,14197,KOR
18998,13027,KOR
18999,14198,NOR
19000,14199,NOR
19001,14200,NOR
19002,14201,NOR
19003,14202,NOR
19004,14203,NOR
19005,14204,NOR
19006,14205,NOR
19007,14206,NOR
19008,14207,NOR
19009,14208,NOR
19010,14209,NOR
19011,14210,NOR
19012,14211,NOR
19013,14212,NOR
19014,14213,NED
19015,14214,NED
19016,14215,NED
19017,14216,NED
19018,14217,NED
19019,14218,NED
19020,14219,NED
19021,14220,NED
19022,14221,NED
19023,14222,NED
19024,14223,NED
19025,14224,NED
19026,14225,NED
19027,14226,NED
19028,14227,NED
19029,14228,NED
19030,13030,GBR
19031,13031,GBR
19032,13032,GBR
19033,14229,GBR
19034,13034,GBR
