"AID","NAME","DOB","GENDER"
1132,"JESPERSEN, Per Mathias",,"Men"
1133,"JOHANESSEN, Sigurd Erhardt A.",,"Men"
1134,"KIOER, Nicolai",,"Men"
1135,"KLAETH, Carl",,"Men"
1136,"LARSEN, Thor",,"Men"
1137,"LEFDAHL, Rolf",,"Men"
1138,"LEM, Hans Schumann",,"Men"
1139,"MOEN, Anders",,"Men"
1140,"OLSEN, Fritjof",,"Men"
1141,"PEDERSEN, Carl Alfred",,"Men"
1142,"PEDERSEN, Paul",,"Men"
1143,"SALVESEN, B.",,"Men"
1144,"SIVERTSEN, Sigvard",,"Men"
1145,"SKRATAAS, Johan",,"Men"
1146,"SMEVIK, Harald",,"Men"
1147,"STRAND, Andreas",,"Men"
1148,"SYVERTSEN, Olaf",,"Men"
1149,"BAILLON, Louischarles",,"Men"
1150,"FREEMAN, Harry Scott",,"Men"
1151,"GREEN, Eric Hubert",,"Men"
1152,"LOGAN, Gerald",,"Men"
1153,"NOBLE, Alan H.",,"Men"
1154,"PAGE, Edgar Wells",,"Men"
1155,"PRIDMORE, Reginald Geoge",,"Men"
1156,"REES, Percy Montague",,"Men"
1157,"ROBINSON, John Yate",,"Men"
1158,"SHOVELLER, Stanley Howard",,"Men"
1,"HAJOS, Alfred",,"Men"
2,"HERSCHMANN, Otto",,"Men"
3,"DRIVAS, Dimitrios",,"Men"
4,"MALOKINIS, Ioannis",,"Men"
5,"CHASAPIS, Spiridon",,"Men"
6,"CHOROPHAS, Efstathios",,"Men"
7,"ANDREOU, Joannis",,"Men"
8,"NEUMANN, Paul",,"Men"
9,"PEPANOS, Antonios",,"Men"
10,"LANE, Francis",,"Men"
11,"SZOKOLYI, Alajos",,"Men"
12,"BURKE, Thomas",,"Men"
13,"HOFMANN, Fritz",,"Men"
14,"CURTIS, Thomas",,"Men"
15,"GOULDING, Grantley",,"Men"
16,"LERMUSIAUX, Albin",,"Men"
17,"FLACK, Edwin",,"Men"
18,"BLAKE, Arthur",,"Men"
19,"GMELIN, Charles",,"Men"
20,"JAMISON, Herbert",,"Men"
21,"GOLEMIS, Dimitrios",,"Men"
22,"DANI, Nandor",,"Men"
23,"VERSIS, Sotirios",,"Men"
24,"GARRETT, Robert",,"Men"
25,"PARASKEVOPOULOS, Panagiotis",,"Men"
26,"CLARK, Ellery",,"Men"
27,"CONNOLLY, James",,"Men"
28,"KELLNER, Gyula",,"Men"
29,"LOUIS, Spyridon",,"Men"
30,"VASILAKOS, Kharilaos",,"Men"
31,"DAMASKOS, Evangelos",,"Men"
32,"THEODOROPOULOS, Ioannis",,"Men"
33,"HOYT, William Welles",,"Men"
34,"TYLER, Albert",,"Men"
35,"PAPASIDERIS, Georgios",,"Men"
36,"GOUSKOS, Miltiadis",,"Men"
37,"PERSAKIS, Ioannis",,"Men"
38,"TUFFERI, Alexandre",,"Men"
39,"BATTEL, Edward",,"Men"
40,"KONSTANTINIDIS, Aristidis",,"Men"
41,"GOEDRICH, August",,"Men"
42,"FLAMENG, Léon",,"Men"
43,"KOLETTIS, Georgios",,"Men"
44,"SCHMAL, Adolf",,"Men"
45,"MASSON, Paul",,"Men"
46,"KEEPING, Frank",,"Men"
47,"NIKOLOPOULOS, Stamatios",,"Men"
48,"PIERRAKOS-MAVROMICHALIS, Perikles",,"Men"
49,"GRAVELOTTE, Eugène-Henri",,"Men"
50,"CALLOT, Henri",,"Men"
51,"PYRGOS, Leonidas",,"Men"
52,"PERRONNET, Maurice",,"Men"
53,"NIELSEN, Holger",,"Men"
54,"GEORGIADIS, Ioannis",,"Men"
55,"KARAKALOS, Telemachos",,"Men"
56,"WEINGÄRTNER, Hermann",,"Men"
57,"FLATOW, Alfred",,"Men"
58,"ZUTTER, Louis",,"Men"
59,"PERSAKIS, Petros",,"Men"
60,"MITROPOULOS, Ioannis",,"Men"
61,"ANDRIAKOPOULOS, Nicolaos",,"Men"
62,"XENAKIS, Thomasios",,"Men"
63,"BÖCKER, Konrad",,"Men"
64,"FLATOW, Gustav Felix",,"Men"
65,"HILMAR, Georg",,"Men"
66,"MANTEUFFEL, Fritz",,"Men"
67,"NEUKIRCH, Karl",,"Men"
68,"RÖSTEL, Richard",,"Men"
69,"SCHUFT, Gustav",,"Men"
70,"SCHUMANN, Carl",,"Men"
71,"CHRYSAPHIS, Ioannis",,"Men"
72,"KARVELAS, Phillippos",,"Men"
73,"LOUNDRAS, Dimitrios",,"Men"
74,"ATHANASOPOULOS, Spyros",,"Men"
75,"MORAKIS, Nikolaos",,"Men"
76,"PAINE, John",,"Men"
77,"PAINE, Sumner",,"Men"
78,"PHRANGOUDIS, Joannis",,"Men"
79,"ORPHANIDIS, Georgios",,"Men"
80,"TRIKUPIS, Nicolaos",,"Men"
81,"KARASEVDAS, Pantelis",,"Men"
82,"PAVLIDIS, Pavlos",,"Men"
83,"JENSEN, Viggo",,"Men"
84,"ROBERTSON, George Stuart",,"Men"
85,"BOLAND, John",,"Men"
86,"TRAUN, Friedrich",,"Men"
87,"KASDAGLIS, Dionysios",,"Men"
88,"PETROKOKKINOS, Demetrios",,"Men"
89,"PASPATIS, Konstantinos",,"Men"
90,"TAPAVICZA, Momcsillo",,"Men"
91,"NIKOLOPOULOS, Alexandros",,"Men"
92,"ELLIOTT, Launceston",,"Men"
93,"CHRISTOPOULOS, Stephanos",,"Men"
94,"TSITAS, Georgios",,"Men"
95,"HALMAY, Zoltan",,"Men"
96,"JARVIS, John Arthur",,"Men"
97,"WAHLE, Otto",,"Men"
98,"DROST, Johannes",,"Men"
99,"HOPPENBERG, Ernst",,"Men"
100,"RUBERL, Karl",,"Men"
101,"LANE, Frederick C.V.",,"Men"
102,"KEMP, Peter",,"Men"
103,"HOUBEN",,"Men"
104,"LEUILLIEUX, Jean",,"Men"
105,"MARTIN, Louis",,"Men"
106,"MERCHEZ, Désiré",,"Men"
107,"TARTARA",,"Men"
108,"FREY, Julius",,"Men"
109,"HAINLE, Max",,"Men"
110,"SCHÖNE, Max",,"Men"
111,"VON PETERSDORFF, Herbert",,"Men"
112,"BERTRAND",,"Men"
113,"CADET",,"Men"
114,"HOCHEPIED, Maurice",,"Men"
115,"HOCHEPIED, Victor",,"Men"
116,"VERBECKE",,"Men"
117,"LYKKEBERG, Peder",,"Men"
118,"DE VENDEVILLE, Charles",,"Men"
119,"SIX, André",,"Men"
120,"BURGESS, Thomas",,"Men"
121,"COULON",,"Men"
122,"DECUYPER, Alphonse",,"Men"
123,"DEVENOT",,"Men"
124,"FARDELLE",,"Men"
125,"FAVIER",,"Men"
126,"LAUFRAY, Louis",,"Men"
127,"LERICHE",,"Men"
128,"PESLIER, Henri",,"Men"
129,"PESLOY",,"Men"
130,"TREFFEL, Charles",,"Men"
131,"VASSEUR, Paul",,"Men"
132,"COE, Thomas",,"Men"
133,"DERBYSHIRE, John Henry",,"Men"
134,"LISTER, William",,"Men"
135,"ROBERTSON, Arthur",,"Men"
136,"ROBINSON, Eric",,"Men"
137,"WILKINSON, George",,"Men"
138,"COHEN, Henri",,"Men"
139,"DE BACKER, Jean",,"Men"
140,"DE BEHR, Victor",,"Men"
141,"FEYAERTS, Fernand",,"Men"
142,"GREGOIRE, Oscar",,"Men"
143,"MICHANT, Albert",,"Men"
144,"SONNEMANS, Victor",,"Men"
145,"PETIT, Charles Frédéric",,"Men"
146,"VAN INNIS, Hubert",,"Men"
147,"THIBAUD, Victor",,"Men"
148,"MERCIER, Emile",,"Men"
149,"MOUGIN, Eugène",,"Men"
150,"HELLE, Henri",,"Men"
151,"FISSEUX, Emile",,"Men"
152,"HEROUIN, Henri",,"Men"
153,"FOULON, Emmanuel",,"Men"
154,"DRUART, Jr.",,"Men"
155,"SERRURIER, Auguste",,"Men"
156,"GLINEUX, Louis",,"Men"
157,"GRUMIAUX, Emile",,"Men"
158,"ROWLEY, Stanley",,"Men"
159,"JARVIS, Francis",,"Men"
160,"TEWKSBURY, Walter B. John",,"Men"
161,"MOLONEY, Frederick",,"Men"
162,"KRAENZLEIN, Alvin",,"Men"
163,"MCLEAN, John",,"Men"
164,"BRAY, John",,"Men"
165,"BENNETT, Charles",,"Men"
166,"DELOGE, Henri",,"Men"
167,"PRITCHARD, Norman",,"Men"
168,"CHASTANIE, Jacques",,"Men"
169,"ORTON, George",,"Men"
170,"ROBINSON, Sidney",,"Men"
171,"RIMMER, John",,"Men"
172,"SCHULTZ, Ernst",,"Men"
173,"LONG, Maxwell W.Maxey",,"Men"
174,"HOLLAND, William",,"Men"
175,"TAUZIN, Henri",,"Men"
176,"TYSOE, Alfred",,"Men"
177,"CASTANET, André",,"Men"
178,"CHAMPOUDRY, Michel",,"Men"
179,"RAGUENEAU, Gaston",,"Men"
180,"HALL, David",,"Men"
181,"CREGAN, John",,"Men"
182,"SHELDON, Richard",,"Men"
183,"BAUER, Rudolf",,"Men"
184,"JANDA, Frantisek",,"Men"
185,"MCCRACKEN, Josiah",,"Men"
186,"FLANAGAN, John Jesus",,"Men"
187,"HARE, Thomas Truxton",,"Men"
188,"GÖNCZY, Lajos",,"Men"
189,"BAXTER, Irving",,"Men"
190,"LEAHY, Patrick Joseph",,"Men"
191,"SHELDON, Lewis Pendleton",,"Men"
192,"EWRY, Ray",,"Men"
193,"PRINSTEIN, Meyer",,"Men"
194,"TORCHEBOEUF, Emile",,"Men"
195,"FAST, Ernst",,"Men"
196,"THEATO, Michel",,"Men"
197,"CHAMPION, Emile",,"Men"
198,"ANDERSEN, Carl Albert",,"Men"
199,"COLKETT, Meredith Bright",,"Men"
200,"De AMEZOLA y ASPIZUA, José",,"Men"
201,"VILLOTA BAQUIOLA, Francisco",,"Men"
202,"DURQUETTY, Maurice",,"Men"
203,"ETCHEGARAY",,"Men"
204,"BEACHCROFT, Charles",,"Men"
205,"BIRKETT, Arthur Ernest",,"Men"
206,"BOWERMAN, Alfred James",,"Men"
207,"BUCKLEY, George John",,"Men"
208,"BURCHELL, Francis Romulus",,"Men"
209,"CHRISTIAN, Frederick William",,"Men"
210,"CORNER, Harry Richard",,"Men"
211,"CUMING, Frederick Wlliam",,"Men"
212,"DONNE, William Stephen",,"Men"
213,"POWLESLAND, Alfred James",,"Men"
214,"SYMES, John",,"Men"
215,"TOLLER, Montagu Henry",,"Men"
216,"ANDERSON, W.",,"Men"
217,"ATTRILL, W.T.",,"Men"
218,"BRAID, J.",,"Men"
219,"BROWNING, W.",,"Men"
220,"HORNE, R.",,"Men"
221,"JORDAN, T.H.",,"Men"
222,"MCEVOY, A.",,"Men"
223,"ROBINSON, D.",,"Men"
224,"ROQUES, F.",,"Men"
225,"SCHNEIDAU, A.J.",,"Men"
226,"TERRY, Henry John",,"Men"
227,"TOMALIN, P.H.",,"Men"
228,"AUMOITTE",,"Men"
229,"JOHIN",,"Men"
230,"WAYDELICH",,"Men"
231,"SAUTREAU",,"Men"
232,"VIGNEROT",,"Men"
233,"DAUMAIN, .....",,"Men"
234,"BASTIEN, Louis",,"Men"
235,"HILDEBRAND, Louis",,"Men"
236,"LAKE, John Henry",,"Men"
237,"TAILLANDIER, Georges",,"Men"
238,"SANZ, Fernand",,"Men"
239,"VAN DE POELE, Georges",,"Men"
240,"GARDERES, Dominique Maximien",,"Men"
241,"TRISSINO, Gian Giorgio",,"Men"
242,"DE CHAMPSAVIN, Louis",,"Men"
243,"HAEGEMAN, Aimé",,"Men"
244,"DE BELLEGARDE",,"Men"
245,"VAN LANGHENDONCK, Constant",,"Men"
246,"SEE, Léon",,"Men"
247,"FONST, Ramon",,"Men"
248,"PERREE, Louis",,"Men"
249,"AYAT, Albert",,"Men"
250,"LAURENT, Henri",,"Men"
251,"BOUGNOL, Emile",,"Men"
252,"BOULENGER, Marcel Jacques",,"Men"
253,"COSTE, Emile",,"Men"
254,"MASSON, Henri",,"Men"
255,"MIMIAGUE, Jean-Baptiste",,"Men"
256,"MERIGNAC, Lucien",,"Men"
257,"KIRCHHOFFER, Alphonse",,"Men"
258,"FLESCH, Siegfried",,"Men"
259,"DE LA FALAISE, Georges",,"Men"
260,"THIEBAUT, Léon",,"Men"
261,"NERALIC, Milan",,"Men"
262,"CONTE, Antonio",,"Men"
263,"SANTELLI, Italo",,"Men"
264,"DELBECQUE, Albert",,"Men"
265,"KELECOM, R.",,"Men"
266,"LEBOUTTE, Marcel",,"Men"
267,"LONDOT",,"Men"
268,"MOREAU, Ernest",,"Men"
269,"NEEFS, E.",,"Men"
270,"PELGRIMS, Georges",,"Men"
271,"RENIER, Alphonse",,"Men"
272,"SPANNOGHE, E.",,"Men"
273,"THORNTON, Erich",,"Men"
274,"VAN HEUCKELUM",,"Men"
275,"BUCKENHAM, Claude Percy",,"Men"
276,"BURRIDGE, T.E.",,"Men"
277,"CHALK, Alfred Ernest",,"Men"
278,"GROSLING, William Sullivan",,"Men"
279,"HASLAM, A.",,"Men"
280,"JONES, J.H.",,"Men"
281,"NICHOLAS, J.",,"Men"
282,"QUASH, William Francis",,"Men"
283,"SPACKMAN, F.G.",,"Men"
284,"TURNER, R.R.",,"Men"
285,"ZEALLEY, James Edward",,"Men"
286,"ALLEMANE, Pierre",,"Men"
287,"BACH",,"Men"
288,"BLOCH, Jean",,"Men"
289,"CANELLE, Fernand",,"Men"
290,"DUPARC",,"Men"
291,"FRAYSSE",,"Men"
292,"GAILLARD",,"Men"
293,"GARNIER, René",,"Men"
294,"GRANDJEAN",,"Men"
295,"HUTEAU",,"Men"
296,"LAMBERT",,"Men"
297,"MACAIRE",,"Men"
298,"PELTIER",,"Men"
299,"ROBERTSON, David Donaldson",,"Men"
300,"SANDS, Charles Edward",,"Men"
301,"RUTHERFORD, Walter",,"Men"
302,"PRATT, Daria",,"Women"
303,"ABBOTT, Margaret Ives",,"Women"
304,"WHITTIER, Pauline",,"Women"
305,"DEMANET, Lucien",,"Men"
306,"SANDRAS, Gustave",,"Men"
307,"BAS, Noël",,"Men"
308,"BOUSSOD, Jean",,"Men"
309,"DUC DE BISACCIA, Louis",,"Men"
310,"FAUQUET LEMAITRE, A.",,"Men"
311,"RAOUL-DUVAL, Maurice",,"Men"
312,"DALY, Dennis",,"Men"
313,"KEENE, Foxhall Parker",,"Men"
314,"MACKEY, Frank Jay",,"Men"
315,"RAWLINSON, Alfred",,"Men"
316,"BUCKMASTER, Walter Selby",,"Men"
317,"COMTE DE MADRE, José Pierre M.J.",,"Men"
318,"FREAKE, Frederick Maitland",,"Men"
319,"MCCREERY, Walter Adolph",,"Men"
320,"BRANDT, Francois Antoine",,"Men"
321,"BROCKMANN, Hermanus Gerardus",,"Men"
322,"KLEIN, Roelof",,"Men"
323,"LEEGSTRA, Ruud Gerbens",,"Men"
324,"MIDDELBERG, Walter",,"Men"
325,"OFFERHAUS, Hendrik Karel",,"Men"
326,"THIJSSEN, Walter",,"Men"
327,"TROMP, Henricus",,"Men"
328,"VAN DIJK, Johannes Wilhelmus Maria",,"Men"
329,"ABELL, Louis",,"Men"
330,"CARR, William",,"Men"
331,"DEBAECKE, Harry",,"Men"
332,"EXLEY, John",,"Men"
333,"GEIGER, John",,"Men"
334,"HEDLEY, Edward",,"Men"
335,"JUVENAL, James",,"Men"
336,"LOCKWOOD, Roscoe",,"Men"
337,"MARSH, Edward",,"Men"
338,"BRUGGEMAN, Prospère",,"Men"
339,"DE BISSCHOP, Jules",,"Men"
340,"DE COCK, Oscar",,"Men"
341,"DE SOMVILLE, Oscar Charles",,"Men"
342,"HEMELSOET, Maurice",,"Men"
343,"ODBERG, Frank",,"Men"
344,"VAN CROMBRUGGHE, Marcel Lucien",,"Men"
345,"VAN LANDEGHEM, Alfred",,"Men"
346,"VERDONCK, Maurice",,"Men"
347,"CARSTENS, Wilhelm",,"Men"
348,"FELLE, Ernst",,"Men"
349,"FICKEISEN, Otto",,"Men"
350,"KÖRNER, Julius",,"Men"
351,"KRÖWERATH, Franz",,"Men"
352,"LEHLE, Carl",,"Men"
353,"MÖLLER, Adolf",,"Men"
354,"MOTHS, Gustav Adolf",,"Men"
355,"RÜSTER, Hugo",,"Men"
356,"WILKER, Hermann",,"Men"
357,"BOUCKAERT, Henri",,"Men"
358,"CAU, Jean",,"Men"
359,"CHARLOT",,"Men"
360,"DELCHAMBRE, Emile",,"Men"
361,"GOSSLER, Carl Heinrich",,"Men"
362,"GOSSLER, Gustav Ludwig",,"Men"
363,"GOSSLER, Oscar",,"Men"
364,"HAZEBROUCK, Henri",,"Men"
365,"KATZENSTEIN, Walther",,"Men"
366,"TIETGENS, Waldemar",,"Men"
367,"HIEBENDAAI, Coenraad Christiaan",,"Men"
368,"LOTSY, Gerhard Oswald",,"Men"
369,"LOTSY, Paulus Jan",,"Men"
370,"LUMPP, Georges",,"Men"
371,"PERRIN, Charles",,"Men"
372,"SOUBEYRAN, Daniel",,"Men"
373,"TERWOGT, Johannes Hester Lambertus",,"Men"
374,"WEGELIN, Emile",,"Men"
375,"DELTOUR, Carlos",,"Men"
376,"PAOLI, Raoul",,"Men"
377,"VEDRENNE, Antoine Erneste",,"Men"
378,"MARTINET, Louis",,"Men"
379,"UNKNOWN COX / BARREUR INCONNU",,"Men"
380,"WALEFF",,"Men"
381,"ASHE, Saint-George",,"Men"
382,"BARRELET, Henri",,"Men"
383,"GAUDIN, André",,"Men"
384,"AITOFF, Vladimir",,"Men"
385,"ALBERT, A.",,"Men"
386,"BINOCHE, Jean, LÃ©on",,"Men"
387,"COLLAS, Jean",,"Men"
388,"GAUTIER, Jean Guy",,"Men"
389,"GIROUX, Auguste",,"Men"
390,"GONDOUIN, Charles",,"Men"
391,"HENRIQUEZ DE ZUBIERRA, Constantin",,"Men"
392,"HERVE, Jean",,"Men"
393,"LARDANCHET, Victor",,"Men"
394,"LEFEBVRE, Hubert",,"Men"
395,"OLIVIER, Joseph",,"Men"
396,"PHARAMOND, Alexandre",,"Men"
397,"REICHEL, Frantz",,"Men"
398,"RISCHMANN, André",,"Men"
399,"ROOSEVELT, Albert",,"Men"
400,"SARRADE, Emile",,"Men"
401,"AMRHEIN, Albert",,"Men"
402,"BAYLISS, F.C.",,"Men"
403,"BETTING, Hugo",,"Men"
404,"BIRTLES, J.Henry",,"Men"
405,"CAUTLON, J.",,"Men"
406,"DARBY, Artur John",,"Men"
407,"DEYKIN, C.P.",,"Men"
408,"HERRMANN, Jacob",,"Men"
409,"HOFMEISTER, Willy",,"Men"
410,"HOOD, L.",,"Men"
411,"KREUZER, Hermann",,"Men"
412,"LANDVOIGT, Arnold",,"Men"
413,"LATSCHA, Hans",,"Men"
414,"LOGAN, M.L.",,"Men"
415,"LOVEITT, H.A.",,"Men"
416,"LUDWIG, Erich",,"Men"
417,"LUDWIG, Richard",,"Men"
418,"MÜLLER, Fritz",,"Men"
419,"NICOL, N.S.",,"Men"
420,"POPPE, Eduard",,"Men"
421,"REITZ, Heinrich",,"Men"
422,"SCHMIERER, August",,"Men"
423,"SMITH, V.",,"Men"
424,"STOCKHAUSEN, Adolf",,"Men"
425,"TALBOT, M.W.",,"Men"
426,"WALLIS, J.G.",,"Men"
427,"WENDEROTH, Georg",,"Men"
428,"WHITTINDALE, Claud",,"Men"
429,"WHITTINDALE, Raymond",,"Men"
430,"WILSON, Francis Henry",,"Men"
431,"MICHELET, E.",,"Men"
432,"MICHELET, F.",,"Men"
433,"GRETTON, John H.",,"Men"
434,"HOPE, Linton",,"Men"
435,"LORD CURRIE, Lorne Campbell",,"Men"
436,"BAUDRIER, Jacques",,"Men"
437,"LEBRET, Jean",,"Men"
438,"MARCOTTE",,"Men"
439,"MARTIN, William",,"Men"
440,"VALTON",,"Men"
441,"HORE, Edward",,"Men"
442,"BILLARD, Emile",,"Men"
443,"PERQUER, P.",,"Men"
444,"LE DUC DECAZES, Jean",,"Men"
445,"MACHENRY, M.",,"Men"
446,"TAYLOR, Howard",,"Men"
447,"GUFFLET, Maurice",,"Men"
448,"NAUE, Georg",,"Men"
449,"PETERS, Heinrich",,"Men"
450,"WEISE, Ottokar",,"Men"
451,"WIESNER, Martin",,"Men"
452,"BALME, Eugène",,"Men"
453,"LARROUY, Maurice",,"Men"
454,"MOREAUX, Léon",,"Men"
455,"BOUWENS, Antonius",,"Men"
456,"SILLEM, Henrik",,"Men"
457,"SWEYS, Anthony Ahasuerus",,"Men"
458,"VAN DEN BERGH, Solko Johannes",,"Men"
459,"VAN HAAN, Gerardus",,"Men"
460,"LÜTHI, Friedrich",,"Men"
461,"PROBST, Paul",,"Men"
462,"RICHARDET, Louis-Marc",,"Men"
463,"RÖDERER, Karl Konrad",,"Men"
464,"STÄHELI, Konrad",,"Men"
465,"DUFFOY, Louis",,"Men"
466,"LECOQ, Maurice",,"Men"
467,"PAROCHE, Achille",,"Men"
468,"TRINITE",,"Men"
469,"ÖSTMO, Ole",,"Men"
470,"VAN ASBROECK, Paul",,"Men"
471,"KELLENBERGER, Emil",,"Men"
1374,"SIMON, Harry E.",,"Men"
1375,"BONNEFOY, Henri",,"Men"
1376,"COLAS, Paul René",,"Men"
1377,"LECUYER, Léon",,"Men"
1378,"REGAUD, André",,"Men"
1379,"HUMBY, Harry Robinson",,"Men"
1380,"PIMM, William Edwin",,"Men"
1381,"CARLBERG, Eric",,"Men"
1382,"SCHARTAU, Frans Albert",,"Men"
1383,"VON HOLST, Johan Hübner",,"Men"
1384,"GORMAN, James Edward",,"Men"
1385,"STORMS, Réginald",,"Men"
1386,"BARNES, George",,"Men"
1387,"CARNELL, Arthur Ashton",,"Men"
1388,"COLES, Geoffrey Horsman",,"Men"
1389,"LYNCH-STAUNTON, Henry George",,"Men"
1390,"WALLINGFORD, Jesse Alfred",,"Men"
1391,"AXTELL, Charles Sumner",,"Men"
1392,"CALKINS, Irving Romaro",,"Men"
1393,"DIETZ, John A.",,"Men"
1394,"ENGLEBERT, René",,"Men"
1395,"BUTT, John Hurst",,"Men"
1396,"CREASEY, Harold P.",,"Men"
1397,"HUTTON, Richard",,"Men"
1398,"MORRIS, William B.",,"Men"
1399,"SKINNER, Gerald H.",,"Men"
1400,"WHITAKER, George",,"Men"
1401,"EASTE, Peter",,"Men"
1402,"MAUNDER, Alexander",,"Men"
1403,"MOORE, Frank W.",,"Men"
1404,"PALMER, Charles",,"Men"
1405,"PIKE, James F.",,"Men"
1406,"POSTANS, John M.",,"Men"
1407,"BEATTIE, George",,"Men"
1408,"EWING, Walter Henry",,"Men"
1409,"FLETCHER, Mylie E.",,"Men"
1410,"MCMACKON, Donald",,"Men"
1411,"VIVIAN, George L.",,"Men"
1412,"WESTOVER, Arthur W.",,"Men"
1413,"COURQUIN, Albert",,"Men"
1414,"DE BOIGNE, Raoul",,"Men"
1415,"JOHNSON, Léon",,"Men"
1416,"PARMENTIER, André",,"Men"
1417,"BRAATHE, Julius",,"Men"
1418,"LIBERG, Einar",,"Men"
1419,"SKATTEBOE, Gudbrand Gudbrandsen",,"Men"
1420,"ARVIDSSON, Per Olof",,"Men"
1421,"GUSTAFSSON, Janne",,"Men"
1422,"JANSSON, Axel",,"Men"
1423,"JONSSON, Gustaf Adolf",,"Men"
1424,"RUNDBERG, Claës",,"Men"
1425,"SJÖBERG, Gustav Adolf",,"Men"
1426,"CROWE, Charles Robert",,"Men"
1427,"EASTCOTT, William Merrill",,"Men"
1428,"KERR, Harry",,"Men"
1429,"MCINNIS, Dugald",,"Men"
1430,"SMITH, William Albert",,"Men"
1431,"WILLIAMS, Bruce M.",,"Men"
1432,"BENEDICT, Charles Summer",,"Men"
1433,"EASTMAN, Albert",,"Men"
1434,"LEUSHNER, William F.",,"Men"
1435,"WINDER, Charles B.",,"Men"
1436,"FULTON, Arthur George",,"Men"
1437,"MARTIN, John E.",,"Men"
1438,"OMMUNDSEN, Harcourt",,"Men"
1439,"PADGETT, William G.",,"Men"
1440,"RICHARDSON, Philipp Wigam",,"Men"
1441,"VARLEY, Fleetwood Ernest",,"Men"
1442,"THOREN, Per",,"Men"
1443,"SALCHOW, Ulrich",,"Men"
1444,"JOHANSSON, Richard",,"Men"
1445,"GREENHOUGH-SMITH, Dorothy",,"Women"
1446,"SYERS, Florence",,"Women"
1447,"RENDSCHMIDT, Else",,"Women"
1448,"SYERS, Edgar",,"Men"
1449,"BURGER, Heinrich",,"Men"
1450,"JOHNSON, James",,"Men"
1451,"HÜBLER, Anna",,"Women"
1452,"JOHNSON, Phyllis",,"Women"
1453,"HALL-SAY, George Norman Ernest",,"Men"
1454,"PANIN, Nikolay",,"Men"
1455,"CUMMING, Arthur",,"Men"
1456,"CAZALET, Clement Haughton Langston",,"Men"
1457,"DIXON, Charles Percy",,"Men"
1458,"HILLYARD, George Whiteside",,"Men"
1459,"PARKE, James Cecil",,"Men"
1460,"RITCHIE, Josiah George",,"Men"
1461,"BOSTRÖM, Wollmar",,"Men"
1462,"SETTERWALL, Gunnar",,"Men"
1463,"BARRETT, Herbert Roper",,"Men"
1464,"GORE, Arthur Wentworth",,"Men"
1465,"CARIDIA, George Aristedes",,"Men"
1466,"SIMOND, George Mievillle",,"Men"
1467,"EAVES, Wilberforce Vaughan",,"Men"
1468,"FROITZHEIM, Otto",,"Men"
1469,"WINCH, Ruth Joan",,"Women"
1470,"CHAMBERS, Dorothy Katherine",,"Women"
1471,"BOOTHBY, Penelope Dora Harvey",,"Women"
1472,"ADLERSTRAHLE, Märtha",,"Women"
1473,"EASTLAKE-SMITH, Gwendoline",,"Women"
1474,"GREENE, Angela Nora G.",,"Women"
1475,"CHAFFE, Walter",,"Men"
1476,"DOWLER, Joseph",,"Men"
1477,"EBBAGE, Ernest Walter",,"Men"
1478,"HOMEWOOD, Thomas",,"Men"
1479,"MUNRO, Alexander",,"Men"
1480,"SLADE, William",,"Men"
1481,"TAMMAS, Walter Baldry",,"Men"
1482,"WILLIAMS, T.J.",,"Men"
1483,"WOODGET, James Henry",,"Men"
1484,"BARRETT, Edward Edmond",,"Men"
1485,"DUKE, John",,"Men"
1486,"GOODFELLOW, Frederick William",,"Men"
1487,"HIRONS, William",,"Men"
1488,"HUMPHREYS, Frederick Harkness",,"Men"
1489,"IRETON, Albert",,"Men"
1490,"MERRIMAN, Frederick",,"Men"
1491,"MILLS, Edwin Archer",,"Men"
1492,"SHEPHERD, James",,"Men"
1493,"BUTLER, Thomas",,"Men"
1494,"CLARKE, James Michael",,"Men"
1495,"FODEN, Charles",,"Men"
1496,"GREGGAN, William",,"Men"
1497,"KIDD, Alexander",,"Men"
1498,"MCDONALD LOWEY, Daniel",,"Men"
1499,"PHILBIN, Patrick",,"Men"
1500,"SMITH, George",,"Men"
1501,"SWINDLEHURST, Thomas",,"Men"
1502,"REDWOOD, Bernard",,"Men"
1503,"THORNYCROFT, Thomas",,"Men"
1504,"THUBRON, Emile",,"Men"
1505,"COTE, Aubert",,"Men"
1506,"PRESS, William J.",,"Men"
1507,"O'KELLY, George Cornelius",,"Men"
1508,"GUNDERSON, Jacob",,"Men"
1509,"MCKIE, William",,"Men"
1510,"DOLE, George Stuart",,"Men"
1511,"SLIM, James P.",,"Men"
1512,"GINGELL, Albert",,"Men"
1513,"DE RELWYSKOW, George Frederick",,"Men"
1514,"WOOD, William",,"Men"
1515,"BECK, Frederick",,"Men"
1516,"BACON, Stanley Vivian",,"Men"
1517,"LINDEN, Arvid",,"Men"
1518,"PORRO, Enrico",,"Men"
1519,"ORLOFF, Nikolaï",,"Men"
1520,"JENSEN, Sören Marius",,"Men"
1521,"WEISZ, Richard",,"Men"
1522,"PETROFF, Aleksander",,"Men"
1523,"ANDERSEN, Anders",,"Men"
1524,"MARTENSSON, Frithiof M.",,"Men"
1525,"ANDERSSON, Mauritz",,"Men"
1526,"JENSEN, Carl Marinus",,"Men"
1527,"WECKMAN, Werner",,"Men"
1528,"SAARELA, Urjö Erik Mikael",,"Men"
1529,"BLOMGREN, Gustaf",,"Men"
