year,dname,eid,ename,Event_gender,record
2004,Swimming,1971,4x100m freestyle relay,W,
2004,Swimming,1971,4x100m freestyle relay,W,
2004,Swimming,1971,4x100m freestyle relay,W,
2004,Swimming,1971,4x100m freestyle relay,W,
2004,Swimming,1971,4x100m freestyle relay,W,
2004,Swimming,1971,4x100m freestyle relay,W,
2004,Swimming,1971,4x100m freestyle relay,W,
2004,Swimming,1971,4x100m freestyle relay,W,
2004,Swimming,9850,4x100m medley relay,M,
2004,Swimming,9850,4x100m medley relay,M,
2004,Swimming,9850,4x100m medley relay,M,
2004,Swimming,9850,4x100m medley relay,M,
2004,Swimming,9850,4x100m medley relay,M,
2004,Swimming,9850,4x100m medley relay,M,
2004,Swimming,9850,4x100m medley relay,M,
2004,Swimming,9850,4x100m medley relay,M,
2004,Swimming,9850,4x100m medley relay,M,
2004,Swimming,9850,4x100m medley relay,M,
2004,Swimming,9850,4x100m medley relay,M,
2004,Swimming,9850,4x100m medley relay,M,
2004,Swimming,9850,4x100m medley relay,M,
2004,Swimming,9850,4x100m medley relay,M,
2004,Swimming,9850,4x100m medley relay,M,
2004,Swimming,9850,4x100m medley relay,M,
2004,Swimming,9850,4x100m medley relay,M,
2004,Swimming,9850,4x100m medley relay,W,
2004,Swimming,9850,4x100m medley relay,W,
2004,Swimming,9850,4x100m medley relay,W,
2004,Swimming,9850,4x100m medley relay,W,
2004,Swimming,9850,4x100m medley relay,W,
2004,Swimming,9850,4x100m medley relay,W,
2004,Swimming,9850,4x100m medley relay,W,
2004,Swimming,9850,4x100m medley relay,W,
2004,Swimming,9850,4x100m medley relay,W,
2004,Swimming,9850,4x100m medley relay,W,
2004,Swimming,9850,4x100m medley relay,W,
2004,Swimming,9850,4x100m medley relay,W,
2004,Swimming,9850,4x100m medley relay,W,
2004,Swimming,9850,4x100m medley relay,W,
2004,Swimming,9850,4x100m medley relay,W,
2004,Swimming,9850,4x100m medley relay,W,
2004,Swimming,9850,4x100m medley relay,W,
2004,Swimming,9850,4x100m medley relay,W,
2004,Swimming,9850,4x100m medley relay,W,
2004,Swimming,1156,4x200m freestyle relay,M,
2004,Swimming,1156,4x200m freestyle relay,M,
2004,Swimming,1156,4x200m freestyle relay,M,
2004,Swimming,1156,4x200m freestyle relay,M,
2004,Swimming,1156,4x200m freestyle relay,M,
2004,Swimming,1156,4x200m freestyle relay,M,
2004,Swimming,1156,4x200m freestyle relay,M,
2004,Swimming,1156,4x200m freestyle relay,M,
2004,Swimming,1156,4x200m freestyle relay,M,
2004,Swimming,1156,4x200m freestyle relay,M,
2004,Swimming,1156,4x200m freestyle relay,M,
2004,Swimming,1156,4x200m freestyle relay,M,
2004,Swimming,1156,4x200m freestyle relay,M,
2004,Swimming,1156,4x200m freestyle relay,M,
2004,Swimming,1156,4x200m freestyle relay,M,
2004,Swimming,1156,4x200m freestyle relay,M,
2004,Swimming,1156,4x200m freestyle relay,M,
2004,Swimming,1156,4x200m freestyle relay,M,
2004,Swimming,1156,4x200m freestyle relay,M,
2004,Swimming,1156,4x200m freestyle relay,W,
2004,Swimming,1156,4x200m freestyle relay,W,
2004,Swimming,1156,4x200m freestyle relay,W,
2004,Swimming,1156,4x200m freestyle relay,W,
2004,Swimming,1156,4x200m freestyle relay,W,
2004,Swimming,1156,4x200m freestyle relay,W,
2004,Swimming,1156,4x200m freestyle relay,W,
2004,Swimming,1156,4x200m freestyle relay,W,
2004,Swimming,1156,4x200m freestyle relay,W,
2004,Swimming,1156,4x200m freestyle relay,W,
2004,Swimming,1156,4x200m freestyle relay,W,
2004,Swimming,1156,4x200m freestyle relay,W,
2004,Swimming,1156,4x200m freestyle relay,W,
2004,Swimming,1156,4x200m freestyle relay,W,
2004,Swimming,1156,4x200m freestyle relay,W,
2004,Swimming,1156,4x200m freestyle relay,W,
2004,Swimming,1156,4x200m freestyle relay,W,
2004,Swimming,1156,4x200m freestyle relay,W,
2004,Swimming,18196,50m freestyle,M,
2004,Swimming,18196,50m freestyle,M,
2004,Swimming,18196,50m freestyle,M,
2004,Swimming,18196,50m freestyle,W,
2004,Swimming,18196,50m freestyle,W,
2004,Swimming,18196,50m freestyle,W,
2004,Swimming,11826,800m freestyle,W,
2004,Swimming,11826,800m freestyle,W,
2004,Swimming,11826,800m freestyle,W,
2004,Synchronized S.,16737,duet,W,
2004,Synchronized S.,16737,duet,W,
2004,Synchronized S.,16737,duet,W,
2004,Synchronized S.,16737,duet,W,
2004,Synchronized S.,16737,duet,W,
2004,Synchronized S.,16737,duet,W,
2004,Synchronized S.,938,team,W,
2004,Synchronized S.,938,team,W,
2004,Synchronized S.,938,team,W,
2004,Synchronized S.,938,team,W,
2004,Synchronized S.,938,team,W,
2004,Synchronized S.,938,team,W,
2004,Synchronized S.,938,team,W,
2004,Synchronized S.,938,team,W,
2004,Synchronized S.,938,team,W,
2004,Synchronized S.,938,team,W,
2004,Synchronized S.,938,team,W,
2004,Synchronized S.,938,team,W,
2004,Synchronized S.,938,team,W,
2004,Synchronized S.,938,team,W,
2004,Synchronized S.,938,team,W,
2004,Synchronized S.,938,team,W,
2004,Synchronized S.,938,team,W,
2004,Synchronized S.,938,team,W,
2004,Synchronized S.,938,team,W,
2004,Synchronized S.,938,team,W,
2004,Synchronized S.,938,team,W,
2004,Synchronized S.,938,team,W,
2004,Synchronized S.,938,team,W,
2004,Synchronized S.,938,team,W,
2004,Synchronized S.,938,team,W,
2004,Synchronized S.,938,team,W,
2004,Synchronized S.,938,team,W,
2004,Water polo,185,water polo,M,
2004,Water polo,185,water polo,M,
2004,Water polo,185,water polo,M,
2004,Water polo,185,water polo,M,
2004,Water polo,185,water polo,M,
2004,Water polo,185,water polo,M,
2004,Water polo,185,water polo,M,
2004,Water polo,185,water polo,M,
2004,Water polo,185,water polo,M,
2004,Water polo,185,water polo,M,
2004,Water polo,185,water polo,M,
2004,Water polo,185,water polo,M,
2004,Water polo,185,water polo,M,
2004,Water polo,185,water polo,M,
2004,Water polo,185,water polo,M,
2004,Water polo,185,water polo,M,
2004,Water polo,185,water polo,M,
2004,Water polo,185,water polo,M,
2004,Water polo,185,water polo,M,
2004,Water polo,185,water polo,M,
2004,Water polo,185,water polo,M,
2004,Water polo,185,water polo,M,
2004,Water polo,185,water polo,M,
2004,Water polo,185,water polo,M,
2004,Water polo,185,water polo,M,
2004,Water polo,185,water polo,M,
2004,Water polo,185,water polo,M,
2004,Water polo,185,water polo,M,
2004,Water polo,185,water polo,M,
2004,Water polo,185,water polo,M,
2004,Water polo,185,water polo,M,
2004,Water polo,185,water polo,M,
2004,Water polo,185,water polo,M,
2004,Water polo,185,water polo,M,
2004,Water polo,185,water polo,M,
2004,Water polo,185,water polo,M,
2004,Water polo,185,water polo,M,
2004,Water polo,185,water polo,M,
2004,Water polo,185,water polo,M,
2004,Water polo,185,water polo,W,
2004,Water polo,185,water polo,W,
2004,Water polo,185,water polo,W,
2004,Water polo,185,water polo,W,
2004,Water polo,185,water polo,W,
2004,Water polo,185,water polo,W,
2004,Water polo,185,water polo,W,
2004,Water polo,185,water polo,W,
2004,Water polo,185,water polo,W,
2004,Water polo,185,water polo,W,
2004,Water polo,185,water polo,W,
2004,Water polo,185,water polo,W,
2004,Water polo,185,water polo,W,
2004,Water polo,185,water polo,W,
2004,Water polo,185,water polo,W,
2004,Water polo,185,water polo,W,
2004,Water polo,185,water polo,W,
2004,Water polo,185,water polo,W,
2004,Water polo,185,water polo,W,
2004,Water polo,185,water polo,W,
2004,Water polo,185,water polo,W,
2004,Water polo,185,water polo,W,
2004,Water polo,185,water polo,W,
2004,Water polo,185,water polo,W,
2004,Water polo,185,water polo,W,
2004,Water polo,185,water polo,W,
2004,Water polo,185,water polo,W,
2004,Water polo,185,water polo,W,
2004,Water polo,185,water polo,W,
2004,Water polo,185,water polo,W,
2004,Water polo,185,water polo,W,
2004,Water polo,185,water polo,W,
2004,Water polo,185,water polo,W,
2004,Water polo,185,water polo,W,
2004,Water polo,185,water polo,W,
2004,Water polo,185,water polo,W,
2004,Water polo,185,water polo,W,
2004,Water polo,185,water polo,W,
2004,Water polo,185,water polo,W,
2004,Archery,19826,individual (FITA Olympic round - 70m),M,
2004,Archery,19826,individual (FITA Olympic round - 70m),M,
2004,Archery,19826,individual (FITA Olympic round - 70m),M,
2004,Archery,19826,individual (FITA Olympic round - 70m),W,
2004,Archery,19826,individual (FITA Olympic round - 70m),W,
2004,Archery,19826,individual (FITA Olympic round - 70m),W,
2004,Archery,19832,team (FITA Olympic round - 70m),M,
2004,Archery,19832,team (FITA Olympic round - 70m),M,
2004,Archery,19832,team (FITA Olympic round - 70m),M,
2004,Archery,19832,team (FITA Olympic round - 70m),M,
2004,Archery,19832,team (FITA Olympic round - 70m),M,
2004,Archery,19832,team (FITA Olympic round - 70m),M,
2004,Archery,19832,team (FITA Olympic round - 70m),M,
2004,Archery,19832,team (FITA Olympic round - 70m),M,
2004,Archery,19832,team (FITA Olympic round - 70m),M,
2004,Archery,19832,team (FITA Olympic round - 70m),W,
2004,Archery,19832,team (FITA Olympic round - 70m),W,
2004,Archery,19832,team (FITA Olympic round - 70m),W,
2004,Archery,19832,team (FITA Olympic round - 70m),W,
2004,Archery,19832,team (FITA Olympic round - 70m),W,
2004,Archery,19832,team (FITA Olympic round - 70m),W,
2004,Archery,19832,team (FITA Olympic round - 70m),W,
2004,Archery,19832,team (FITA Olympic round - 70m),W,
2004,Archery,19832,team (FITA Olympic round - 70m),W,
2004,Athletics,2016,10000m,M,
2004,Athletics,2016,10000m,M,
2004,Athletics,2016,10000m,M,
2004,Athletics,2016,10000m,W,
2004,Athletics,2016,10000m,W,
2004,Athletics,2016,10000m,W,
2004,Athletics,12,100m,M,
2004,Athletics,12,100m,M,
2004,Athletics,12,100m,M,
2004,Athletics,12,100m,W,
2004,Athletics,12,100m,W,
2004,Athletics,12,100m,W,
2004,Athletics,12908,100m hurdles,W,
2004,Athletics,12908,100m hurdles,W,
2004,Athletics,12908,100m hurdles,W,
2004,Athletics,16,110m hurdles,M,
2004,Athletics,16,110m hurdles,M,
2004,Athletics,16,110m hurdles,M,
2004,Athletics,18,1500m,M,
2004,Athletics,18,1500m,M,
2004,Athletics,18,1500m,M,
2004,Athletics,18,1500m,W,
2004,Athletics,18,1500m,W,
2004,Athletics,18,1500m,W,
2004,Athletics,240,200m,M,
2004,Athletics,240,200m,M,
2004,Athletics,240,200m,M,
2004,Athletics,240,200m,W,
2004,Athletics,240,200m,W,
2004,Athletics,240,200m,W,
2004,Athletics,23545,20km race walk,W,
2004,Athletics,23545,20km race walk,W,
2004,Athletics,23545,20km race walk,W,
2004,Athletics,9027,20km walk,M,
2004,Athletics,9027,20km walk,M,
2004,Athletics,9027,20km walk,M,
2004,Athletics,246,3000m steeplechase,M,
2004,Athletics,246,3000m steeplechase,M,
2004,Athletics,246,3000m steeplechase,M,
2004,Athletics,21,400m,M,
2004,Athletics,21,400m,M,
2004,Athletics,21,400m,M,
2004,Athletics,21,400m,W,
2004,Athletics,21,400m,W,
2004,Athletics,21,400m,W,
2004,Athletics,255,400m hurdles,M,
2004,Athletics,255,400m hurdles,M,
2004,Athletics,255,400m hurdles,M,
2004,Athletics,255,400m hurdles,W,
2004,Athletics,255,400m hurdles,W,
2004,Athletics,255,400m hurdles,W,
2004,Athletics,2052,4x100m relay,M,
2004,Athletics,2052,4x100m relay,M,
2004,Athletics,2052,4x100m relay,M,
2004,Athletics,2052,4x100m relay,M,
2004,Athletics,2052,4x100m relay,M,
2004,Athletics,2052,4x100m relay,M,
2004,Athletics,2052,4x100m relay,M,
2004,Athletics,2052,4x100m relay,M,
2004,Athletics,2052,4x100m relay,M,
2004,Athletics,2052,4x100m relay,M,
2004,Athletics,2052,4x100m relay,M,
2004,Athletics,2052,4x100m relay,M,
2004,Athletics,2052,4x100m relay,M,
2004,Athletics,2052,4x100m relay,W,
2004,Athletics,2052,4x100m relay,W,
2004,Athletics,2052,4x100m relay,W,
2004,Athletics,2052,4x100m relay,W,
2004,Athletics,2052,4x100m relay,W,
2004,Athletics,2052,4x100m relay,W,
2004,Athletics,2052,4x100m relay,W,
2004,Athletics,2052,4x100m relay,W,
2004,Athletics,2052,4x100m relay,W,
2004,Athletics,2052,4x100m relay,W,
2004,Athletics,2052,4x100m relay,W,
2004,Athletics,2052,4x100m relay,W,
2004,Athletics,2052,4x100m relay,W,
2004,Athletics,1225,4x400m relay,M,
2004,Athletics,1225,4x400m relay,M,
2004,Athletics,1225,4x400m relay,M,
2004,Athletics,1225,4x400m relay,M,
2004,Athletics,1225,4x400m relay,M,
2004,Athletics,1225,4x400m relay,M,
2004,Athletics,1225,4x400m relay,M,
2004,Athletics,1225,4x400m relay,M,
2004,Athletics,1225,4x400m relay,M,
2004,Athletics,1225,4x400m relay,M,
2004,Athletics,1225,4x400m relay,M,
2004,Athletics,1225,4x400m relay,M,
2004,Athletics,1225,4x400m relay,M,
2004,Athletics,1225,4x400m relay,M,
2004,Athletics,1225,4x400m relay,W,
2004,Athletics,1225,4x400m relay,W,
2004,Athletics,1225,4x400m relay,W,
2004,Athletics,1225,4x400m relay,W,
2004,Athletics,1225,4x400m relay,W,
2004,Athletics,1225,4x400m relay,W,
2004,Athletics,1225,4x400m relay,W,
2004,Athletics,1225,4x400m relay,W,
2004,Athletics,1225,4x400m relay,W,
2004,Athletics,1225,4x400m relay,W,
2004,Athletics,1225,4x400m relay,W,
2004,Athletics,1225,4x400m relay,W,
2004,Athletics,1225,4x400m relay,W,
2004,Athletics,1225,4x400m relay,W,
2004,Athletics,1225,4x400m relay,W,
2004,Athletics,1225,4x400m relay,W,
2004,Athletics,1225,4x400m relay,W,
2004,Athletics,1324,5000m,M,
2004,Athletics,1324,5000m,M,
2004,Athletics,1324,5000m,M,
2004,Athletics,1324,5000m,W,
2004,Athletics,1324,5000m,W,
2004,Athletics,1324,5000m,W,
2004,Athletics,5869,50km walk,M,
2004,Athletics,5869,50km walk,M,
2004,Athletics,5869,50km walk,M,
2004,Athletics,24,800m,M,
2004,Athletics,24,800m,M,
2004,Athletics,24,800m,M,
2004,Athletics,24,800m,W,
2004,Athletics,24,800m,W,
2004,Athletics,24,800m,W,
2004,Athletics,780,decathlon,M,
2004,Athletics,780,decathlon,M,
2004,Athletics,780,decathlon,M,
2004,Athletics,27,discus throw,M,
2004,Athletics,27,discus throw,M,
2004,Athletics,27,discus throw,M,
2004,Athletics,27,discus throw,W,
2004,Athletics,27,discus throw,W,
2004,Athletics,27,discus throw,W,
2004,Athletics,277,hammer throw,M,
2004,Athletics,277,hammer throw,M,
2004,Athletics,277,hammer throw,M,
2004,Athletics,277,hammer throw,W,
2004,Athletics,277,hammer throw,W,
2004,Athletics,277,hammer throw,W,
2004,Athletics,16912,heptathlon,W,
2004,Athletics,16912,heptathlon,W,
2004,Athletics,16912,heptathlon,W,
2004,Athletics,30,high jump,M,
2004,Athletics,30,high jump,M,
2004,Athletics,30,high jump,M,
2004,Athletics,30,high jump,W,
2004,Athletics,30,high jump,W,
2004,Athletics,30,high jump,W,
2004,Athletics,1259,javelin throw,M,
2004,Athletics,1259,javelin throw,M,
2004,Athletics,1259,javelin throw,M,
2004,Athletics,1259,javelin throw,W,
2004,Athletics,1259,javelin throw,W,
2004,Athletics,1259,javelin throw,W,
2004,Athletics,33,long jump,M,
2004,Athletics,33,long jump,M,
2004,Athletics,33,long jump,M,
2004,Athletics,33,long jump,W,
2004,Athletics,33,long jump,W,
2004,Athletics,33,long jump,W,
2004,Athletics,36,marathon,M,
2004,Athletics,36,marathon,M,
2004,Athletics,36,marathon,M,
2004,Athletics,36,marathon,W,
2004,Athletics,36,marathon,W,
2004,Athletics,36,marathon,W,
2004,Athletics,39,pole vault,M,
2004,Athletics,39,pole vault,M,
2004,Athletics,39,pole vault,M,
2004,Athletics,39,pole vault,W,
2004,Athletics,39,pole vault,W,
2004,Athletics,39,pole vault,W,
2004,Athletics,43,shot put,M,
2004,Athletics,43,shot put,M,
2004,Athletics,43,shot put,M,
2004,Athletics,43,shot put,W,
2004,Athletics,43,shot put,W,
2004,Athletics,43,shot put,W,
2004,Athletics,46,triple jump,M,
2004,Athletics,46,triple jump,M,
2004,Athletics,46,triple jump,M,
2004,Athletics,46,triple jump,W,
2004,Athletics,46,triple jump,W,
2004,Athletics,46,triple jump,W,
2004,Badminton,133,doubles,M,
2004,Badminton,133,doubles,M,
2004,Badminton,133,doubles,X,
2004,Badminton,133,doubles,M,
2004,Badminton,133,doubles,M,
2004,Badminton,133,doubles,X,
2004,Badminton,133,doubles,M,
2004,Badminton,133,doubles,M,
2004,Badminton,133,doubles,X,
2004,Badminton,133,doubles,W,
2004,Badminton,133,doubles,W,
2004,Badminton,133,doubles,X,
2004,Badminton,133,doubles,W,
2004,Badminton,133,doubles,W,
2004,Badminton,133,doubles,X,
2004,Badminton,133,doubles,W,
2004,Badminton,133,doubles,W,
2004,Badminton,133,doubles,X,
2004,Badminton,139,singles,M,
2004,Badminton,139,singles,M,
2004,Badminton,139,singles,M,
2004,Badminton,139,singles,W,
2004,Badminton,139,singles,W,
2004,Badminton,139,singles,W,
2004,Baseball,20052,baseball,M,
2004,Baseball,20052,baseball,M,
2004,Baseball,20052,baseball,M,
2004,Baseball,20052,baseball,M,
2004,Baseball,20052,baseball,M,
2004,Baseball,20052,baseball,M,
2004,Baseball,20052,baseball,M,
2004,Baseball,20052,baseball,M,
2004,Baseball,20052,baseball,M,
2004,Baseball,20052,baseball,M,
2004,Baseball,20052,baseball,M,
2004,Baseball,20052,baseball,M,
2004,Baseball,20052,baseball,M,
2004,Baseball,20052,baseball,M,
2004,Baseball,20052,baseball,M,
2004,Baseball,20052,baseball,M,
2004,Baseball,20052,baseball,M,
2004,Baseball,20052,baseball,M,
2004,Baseball,20052,baseball,M,
2004,Baseball,20052,baseball,M,
2004,Baseball,20052,baseball,M,
2004,Baseball,20052,baseball,M,
2004,Baseball,20052,baseball,M,
2004,Baseball,20052,baseball,M,
2004,Baseball,20052,baseball,M,
2004,Baseball,20052,baseball,M,
2004,Baseball,20052,baseball,M,
2004,Baseball,20052,baseball,M,
2004,Baseball,20052,baseball,M,
2004,Baseball,20052,baseball,M,
2004,Baseball,20052,baseball,M,
2004,Baseball,20052,baseball,M,
2004,Baseball,20052,baseball,M,
2004,Baseball,20052,baseball,M,
2004,Baseball,20052,baseball,M,
2004,Baseball,20052,baseball,M,
2004,Baseball,20052,baseball,M,
2004,Baseball,20052,baseball,M,
2004,Baseball,20052,baseball,M,
2004,Baseball,20052,baseball,M,
2004,Baseball,20052,baseball,M,
2004,Baseball,20052,baseball,M,
2004,Baseball,20052,baseball,M,
2004,Baseball,20052,baseball,M,
2004,Baseball,20052,baseball,M,
2004,Baseball,20052,baseball,M,
2004,Baseball,20052,baseball,M,
2004,Baseball,20052,baseball,M,
2004,Baseball,20052,baseball,M,
2004,Baseball,20052,baseball,M,
2004,Baseball,20052,baseball,M,
2004,Baseball,20052,baseball,M,
2004,Baseball,20052,baseball,M,
2004,Baseball,20052,baseball,M,
2004,Baseball,20052,baseball,M,
2004,Baseball,20052,baseball,M,
2004,Baseball,20052,baseball,M,
2004,Baseball,20052,baseball,M,
2004,Baseball,20052,baseball,M,
2004,Baseball,20052,baseball,M,
2004,Baseball,20052,baseball,M,
2004,Baseball,20052,baseball,M,
2004,Baseball,20052,baseball,M,
2004,Baseball,20052,baseball,M,
2004,Baseball,20052,baseball,M,
2004,Baseball,20052,baseball,M,
2004,Baseball,20052,baseball,M,
2004,Baseball,20052,baseball,M,
2004,Baseball,20052,baseball,M,
2004,Baseball,20052,baseball,M,
2004,Baseball,20052,baseball,M,
2004,Basketball,6538,basketball,M,
2004,Basketball,6538,basketball,M,
2004,Basketball,6538,basketball,M,
2004,Basketball,6538,basketball,M,
2004,Basketball,6538,basketball,M,
2004,Basketball,6538,basketball,M,
2004,Basketball,6538,basketball,M,
2004,Basketball,6538,basketball,M,
2004,Basketball,6538,basketball,M,
2004,Basketball,6538,basketball,M,
2004,Basketball,6538,basketball,M,
2004,Basketball,6538,basketball,M,
2004,Basketball,6538,basketball,M,
2004,Basketball,6538,basketball,M,
2004,Basketball,6538,basketball,M,
2004,Basketball,6538,basketball,M,
2004,Basketball,6538,basketball,M,
2004,Basketball,6538,basketball,M,
2004,Basketball,6538,basketball,M,
2004,Basketball,6538,basketball,M,
2004,Basketball,6538,basketball,M,
2004,Basketball,6538,basketball,M,
2004,Basketball,6538,basketball,M,
2004,Basketball,6538,basketball,M,
2004,Basketball,6538,basketball,M,
2004,Basketball,6538,basketball,M,
2004,Basketball,6538,basketball,M,
2004,Basketball,6538,basketball,M,
2004,Basketball,6538,basketball,M,
2004,Basketball,6538,basketball,M,
2004,Basketball,6538,basketball,M,
2004,Basketball,6538,basketball,M,
2004,Basketball,6538,basketball,M,
2004,Basketball,6538,basketball,M,
2004,Basketball,6538,basketball,M,
2004,Basketball,6538,basketball,W,
2004,Basketball,6538,basketball,W,
2004,Basketball,6538,basketball,W,
2004,Basketball,6538,basketball,W,
2004,Basketball,6538,basketball,W,
2004,Basketball,6538,basketball,W,
2004,Basketball,6538,basketball,W,
2004,Basketball,6538,basketball,W,
2004,Basketball,6538,basketball,W,
2004,Basketball,6538,basketball,W,
2004,Basketball,6538,basketball,W,
2004,Basketball,6538,basketball,W,
2004,Basketball,6538,basketball,W,
2004,Basketball,6538,basketball,W,
2004,Basketball,6538,basketball,W,
2004,Basketball,6538,basketball,W,
2004,Basketball,6538,basketball,W,
2004,Basketball,6538,basketball,W,
2004,Basketball,6538,basketball,W,
2004,Basketball,6538,basketball,W,
2004,Basketball,6538,basketball,W,
2004,Basketball,6538,basketball,W,
2004,Basketball,6538,basketball,W,
2004,Basketball,6538,basketball,W,
2004,Basketball,6538,basketball,W,
2004,Basketball,6538,basketball,W,
2004,Basketball,6538,basketball,W,
2004,Basketball,6538,basketball,W,
2004,Basketball,6538,basketball,W,
2004,Basketball,6538,basketball,W,
2004,Basketball,6538,basketball,W,
2004,Basketball,6538,basketball,W,
2004,Basketball,6538,basketball,W,
2004,Basketball,6538,basketball,W,
2004,Basketball,6538,basketball,W,
2004,Boxing,17028,+ 91kg (super heavyweight),M,
2004,Boxing,17028,+ 91kg (super heavyweight),M,
2004,Boxing,17028,+ 91kg (super heavyweight),M,
2004,Boxing,17028,+ 91kg (super heavyweight),M,
2004,Boxing,12041,48 - 51kg (flyweight),M,
2004,Boxing,12041,48 - 51kg (flyweight),M,
2004,Boxing,12041,48 - 51kg (flyweight),M,
2004,Boxing,12041,48 - 51kg (flyweight),M,
2004,Boxing,25889,48kg (light flywieght),M,
2004,Boxing,25889,48kg (light flywieght),M,
2004,Boxing,25889,48kg (light flywieght),M,
2004,Boxing,25889,48kg (light flywieght),M,
2004,Boxing,7468,51 - 54kg (bantamweight),M,
2004,Boxing,7468,51 - 54kg (bantamweight),M,
2004,Boxing,7468,51 - 54kg (bantamweight),M,
2004,Boxing,7468,51 - 54kg (bantamweight),M,
2004,Boxing,8293,54 - 57kg (featherweight),M,
2004,Boxing,8293,54 - 57kg (featherweight),M,
2004,Boxing,8293,54 - 57kg (featherweight),M,
2004,Boxing,8293,54 - 57kg (featherweight),M,
2004,Boxing,8297,57 - 60kg (lightweight),M,
2004,Boxing,8297,57 - 60kg (lightweight),M,
2004,Boxing,8297,57 - 60kg (lightweight),M,
2004,Boxing,8297,57 - 60kg (lightweight),M,
2004,Boxing,25905,60 - 64 kg,M,
2004,Boxing,25905,60 - 64 kg,M,
2004,Boxing,25905,60 - 64 kg,M,
2004,Boxing,25905,60 - 64 kg,M,
2004,Boxing,25909,64 - 69 kg,M,
2004,Boxing,25909,64 - 69 kg,M,
2004,Boxing,25909,64 - 69 kg,M,
2004,Boxing,25909,64 - 69 kg,M,
2004,Boxing,25913,69 - 75 kg,M,
2004,Boxing,25913,69 - 75 kg,M,
2004,Boxing,25913,69 - 75 kg,M,
2004,Boxing,25913,69 - 75 kg,M,
2004,Boxing,8317,75 - 81kg (light-heavyweight),M,
2004,Boxing,8317,75 - 81kg (light-heavyweight),M,
2004,Boxing,8317,75 - 81kg (light-heavyweight),M,
2004,Boxing,8317,75 - 81kg (light-heavyweight),M,
2004,Boxing,17068,81 - 91kg (heavyweight),M,
2004,Boxing,17068,81 - 91kg (heavyweight),M,
2004,Boxing,17068,81 - 91kg (heavyweight),M,
2004,Boxing,17068,81 - 91kg (heavyweight),M,
2004,Canoe / Kayak F,6596,C-1 1000m (canoe single),M,
2004,Canoe / Kayak F,6596,C-1 1000m (canoe single),M,
2004,Canoe / Kayak F,6596,C-1 1000m (canoe single),M,
2004,Canoe / Kayak F,14332,C-1 500m (canoe single),M,
2004,Canoe / Kayak F,14332,C-1 500m (canoe single),M,
2004,Canoe / Kayak F,14332,C-1 500m (canoe single),M,
2004,Canoe / Kayak F,6605,C-2 1000m (canoe double),M,
2004,Canoe / Kayak F,6605,C-2 1000m (canoe double),M,
2004,Canoe / Kayak F,6605,C-2 1000m (canoe double),M,
2004,Canoe / Kayak F,6605,C-2 1000m (canoe double),M,
2004,Canoe / Kayak F,6605,C-2 1000m (canoe double),M,
2004,Canoe / Kayak F,6605,C-2 1000m (canoe double),M,
2004,Canoe / Kayak F,14341,C-2 500m (canoe double),M,
2004,Canoe / Kayak F,14341,C-2 500m (canoe double),M,
2004,Canoe / Kayak F,14341,C-2 500m (canoe double),M,
2004,Canoe / Kayak F,14341,C-2 500m (canoe double),M,
2004,Canoe / Kayak F,14341,C-2 500m (canoe double),M,
2004,Canoe / Kayak F,14341,C-2 500m (canoe double),M,
2004,Canoe / Kayak F,6623,K-1 1000m (kayak single),M,
2004,Canoe / Kayak F,6623,K-1 1000m (kayak single),M,
2004,Canoe / Kayak F,6623,K-1 1000m (kayak single),M,
2004,Canoe / Kayak F,7510,K-1 500m (kayak single),M,
2004,Canoe / Kayak F,7510,K-1 500m (kayak single),M,
2004,Canoe / Kayak F,7510,K-1 500m (kayak single),M,
2004,Canoe / Kayak F,7510,K-1 500m (kayak single),W,
2004,Canoe / Kayak F,7510,K-1 500m (kayak single),W,
2004,Canoe / Kayak F,7510,K-1 500m (kayak single),W,
2004,Canoe / Kayak F,6632,K-2 1000m (kayak double),M,
2004,Canoe / Kayak F,6632,K-2 1000m (kayak double),M,
2004,Canoe / Kayak F,6632,K-2 1000m (kayak double),M,
2004,Canoe / Kayak F,6632,K-2 1000m (kayak double),M,
2004,Canoe / Kayak F,6632,K-2 1000m (kayak double),M,
2004,Canoe / Kayak F,6632,K-2 1000m (kayak double),M,
2004,Canoe / Kayak F,10159,K-2 500m (kayak double),M,
2004,Canoe / Kayak F,10159,K-2 500m (kayak double),M,
2004,Canoe / Kayak F,10159,K-2 500m (kayak double),M,
2004,Canoe / Kayak F,10159,K-2 500m (kayak double),M,
2004,Canoe / Kayak F,10159,K-2 500m (kayak double),M,
2004,Canoe / Kayak F,10159,K-2 500m (kayak double),M,
2004,Canoe / Kayak F,10159,K-2 500m (kayak double),W,
2004,Canoe / Kayak F,10159,K-2 500m (kayak double),W,
2004,Canoe / Kayak F,10159,K-2 500m (kayak double),W,
2004,Canoe / Kayak F,10159,K-2 500m (kayak double),W,
2004,Canoe / Kayak F,10159,K-2 500m (kayak double),W,
2004,Canoe / Kayak F,10159,K-2 500m (kayak double),W,
2004,Canoe / Kayak F,11058,K-4 1000m (kayak four),M,
2004,Canoe / Kayak F,11058,K-4 1000m (kayak four),M,
2004,Canoe / Kayak F,11058,K-4 1000m (kayak four),M,
2004,Canoe / Kayak F,11058,K-4 1000m (kayak four),M,
2004,Canoe / Kayak F,11058,K-4 1000m (kayak four),M,
2004,Canoe / Kayak F,11058,K-4 1000m (kayak four),M,
